Model,Training Period,Testing Period,N features,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
RF,6,27,12,0.6,0.4444444444444444,0.9913833473822234,0.5106382978723405,0.9152246436994285,0.5122018552784543,0.011302758122870219
RF,6,28,12,0.125,0.05755395683453238,0.9910135037724062,0.07881773399014778,0.8806340123837071,0.0806799697833354,0.012361993784891338
RF,7,8,12,0.40625,0.1848341232227488,0.989404034795484,0.25407166123778496,0.8266838086805971,0.26935211812450505,0.01735362138172344
RF,7,9,12,0.2748091603053435,0.11920529801324503,0.9837079158768842,0.16628175519630484,0.8268628251868946,0.17371577366503343,0.021815141227216638
RF,7,10,12,0.26973684210526316,0.059334298118668596,0.967691262630551,0.09727164887307238,0.8486501075778057,0.11481240308129385,0.03550597274844886
RF,7,11,12,0.23255813953488372,0.11940298507462686,0.9824438779705617,0.15779092702169625,0.8511532677215083,0.15842047843406087,0.02492612977530974
RF,7,12,12,0.21428571428571427,0.0860655737704918,0.9867754022481816,0.12280701754385964,0.8577383426558969,0.12996737255556529,0.0189020819022246
RF,7,13,12,0.3103448275862069,0.17763157894736842,0.9901401694824922,0.22594142259414227,0.880143392843508,0.23012865140616112,0.013539117444581165
RF,7,14,12,0.29577464788732394,0.26582278481012656,0.9929240647317041,0.28,0.8983202671699725,0.2768526436386579,0.012357476240840305
RF,7,15,12,0.20161290322580644,0.0778816199376947,0.9795855082950023,0.11235955056179774,0.8859472219002394,0.11633558705438393,0.02220805974439484
RF,7,16,12,0.18796992481203006,0.05980861244019139,0.9795718654434251,0.09074410163339382,0.8551630757847342,0.09751238285285031,0.024305959308829967
RF,7,17,12,0.19333333333333333,0.060542797494780795,0.9755093287583101,0.09220985691573927,0.832784169302325,0.09801719237621412,0.027939559147320797
RF,7,18,12,0.1981981981981982,0.07096774193548387,0.9913765497049271,0.10451306413301663,0.8742628086988573,0.11490930712596509,0.013993822622316025
RF,7,19,12,0.16666666666666666,0.0286493860845839,0.9679243060735738,0.048894062863795114,0.738643245882607,0.05815404948011139,0.03453650945994874
RF,7,20,12,0.13978494623655913,0.06435643564356436,0.9874650512581548,0.08813559322033898,0.8802873513430937,0.08907321793030416,0.01846862984864651
RF,7,21,12,0.2777777777777778,0.2127659574468085,0.9896608315098469,0.24096385542168677,0.8904544848508307,0.23797857816057447,0.01745327519442582
RF,7,22,12,0.14285714285714285,0.07063197026022305,0.982577896903269,0.0945273631840796,0.8077138267467648,0.09228553467597772,0.022939564764925795
RF,7,23,12,0.15827338129496402,0.08627450980392157,0.9855533082924011,0.11167512690355329,0.8466798683431325,0.1099780111485846,0.020702365522079054
RF,7,24,12,0.22758620689655173,0.11702127659574468,0.9852598913886734,0.15456674473067916,0.7996179253422252,0.15630100368710154,0.021095996083088903
RF,7,25,12,0.18110236220472442,0.08646616541353383,0.9826656009591368,0.11704834605597965,0.835472071734622,0.11710539440835087,0.02180291783988538
RF,7,26,12,0.14953271028037382,0.04481792717086835,0.9834305001534213,0.06896551724137931,0.8658169081359941,0.07503638876740154,0.02096314878785145
RF,7,27,12,0.1728395061728395,0.06481481481481481,0.987402828509881,0.09427609427609426,0.8717477826487666,0.10034621169256208,0.01846434316407826
RF,7,28,12,0.2708333333333333,0.18705035971223022,0.9912057282906435,0.22127659574468084,0.8169569424286407,0.22077205826237067,0.016548456103260636
RF,8,9,4,0.2715736040609137,0.3543046357615894,0.9782471342178897,0.3074712643678161,0.8802327001299293,0.29932727384754926,0.02406658615044495
RF,8,10,4,0.117096018735363,0.0723589001447178,0.9567801647278594,0.08944543828264757,0.7549048371116117,0.07066524381274064,0.04041151860783841
