Model,Training Period,Testing Period,N features,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
LR,19,27,4,0.037267080745341616,0.027777777777777776,0.9829071836658237,0.03183023872679045,0.5652909627386873,0.023650320913561493,0.021241051427060235
LR,19,28,4,0.05357142857142857,0.06474820143884892,0.986111778557355,0.05863192182410424,0.5354865599537787,0.051934761718484206,0.018991575532356232
LR,20,21,12,1.0,0.014184397163120567,0.9923960612691466,0.027972027972027972,0.7642032625130054,0.11864454506756067,0.018902193563207294
LR,20,22,12,0.0,0.0,0.987077011439238,0.0,0.6591905053051124,-0.0007901320555357722,0.02307609378000174
LR,20,23,12,0.1111111111111111,0.00392156862745098,0.9891856193503117,0.007575757575757576,0.6838539570675592,0.019000525844552772,0.021462874060061143
LR,20,24,12,0.25,0.0070921985815602835,0.9883222408231596,0.013793103448275862,0.5879715034763755,0.04040808931939704,0.022160250132470926
LR,20,25,12,0.0,0.0,0.9863622739534419,0.0,0.6285874353258601,-0.0021704505912132125,0.023778747238477598
LR,20,26,12,0.0,0.0,0.9861537281374655,0.0,0.6645312684669434,-0.001459543298591376,0.023844356545529428
LR,20,27,12,0.0,0.0,0.9896506509319097,0.0,0.6872602833934323,-0.00154700302297946,0.021063279030762955
LR,20,28,12,0.0,0.0,0.9932240857321352,0.0,0.6775697584167789,-0.0008039840371609118,0.018349757476188083
LR,21,22,12,0.0,0.0,0.9871248743598334,0.0,0.6132232884198869,0.0,0.018793595994320136
LR,21,23,12,0.0,0.0,0.9894745531844636,0.0,0.6420924084634688,0.0,0.016868471960690336
LR,21,24,12,0.0,0.0,0.9884855661263321,0.0,0.6452676880909127,0.0,0.017677670401778988
LR,21,25,12,0.0,0.0,0.986711959236687,0.0,0.681119757169351,0.0,0.019128663734418294
LR,21,26,12,0.0,0.0,0.9863071494323412,0.0,0.6973755086323854,0.0,0.01945875661510152
LR,21,27,12,0.0,0.0,0.989884799100871,0.0,0.5977572863335472,0.0,0.016534151655725294
LR,21,28,12,0.0,0.0,0.9933201979912538,0.0,0.655479042020375,0.0,0.013724426603237935
LR,22,23,4,0.0,0.0,0.9894745531844636,0.0,0.6096045059104904,0.0,0.016867507957009933
LR,22,24,4,0.0,0.0,0.9884855661263321,0.0,0.6274879016039109,0.0,0.01767691690423274
LR,22,25,4,0.0,0.0,0.986711959236687,0.0,0.6859764082137298,0.0,0.019123938687172104
LR,22,26,4,0.0,0.0,0.9863071494323412,0.0,0.7083737325379307,0.0,0.019453762499635693
LR,22,27,4,0.0,0.0,0.989884799100871,0.0,0.6365411116718005,0.0,0.016533342275549246
LR,22,28,4,0.0,0.0,0.9933201979912538,0.0,0.6767065882852499,0.0,0.013723872630079223
LR,23,24,12,0.10416666666666667,0.01773049645390071,0.9869339757461925,0.030303030303030307,0.6438239954720549,0.03848511542360921,0.019357731343996945
LR,23,25,12,0.0967741935483871,0.011278195488721804,0.9854630832250975,0.0202020202020202,0.6740133101587504,0.028714140239828444,0.0204596563754207
LR,23,26,12,0.08108108108108109,0.008403361344537815,0.9851181343970543,0.015228426395939085,0.7030848816291051,0.021860148047479665,0.02022393209194098
LR,23,27,12,0.16666666666666666,0.013888888888888888,0.9893228434953638,0.02564102564102564,0.6657865376730691,0.04544198619762408,0.01814332010747374
LR,23,28,12,0.13793103448275862,0.02877697841726619,0.9923110192705079,0.04761904761904762,0.6624787252926251,0.06019399797197164,0.015457779244527677
LR,24,25,5,0.0,0.0,0.986711959236687,0.0,0.719553287836846,0.0,0.019137497725659227
LR,24,26,5,0.0,0.0,0.9863071494323412,0.0,0.725102026033046,0.0,0.019465175768146173
LR,24,27,5,0.0,0.0,0.989884799100871,0.0,0.6743483300217619,0.0,0.016545600955756214
LR,24,28,5,0.0,0.0,0.9933201979912538,0.0,0.6475942613108352,0.0,0.013737831235351924
LR,25,26,5,0.0,0.0,0.9863071494323412,0.0,0.7491515758549191,0.0,0.019487393213730175
LR,25,27,5,0.0,0.0,0.989884799100871,0.0,0.69394946086213,0.0,0.016567601662280697
LR,25,28,5,0.0,0.0,0.9933201979912538,0.0,0.6841989398321691,0.0,0.013759945227611156
LR,26,27,12,0.031496062992125984,0.037037037037037035,0.9787393462583123,0.03404255319148936,0.6627326422836878,0.02344343569710982,0.022748156725114096
LR,26,28,12,0.033707865168539325,0.06474820143884892,0.9813542217309817,0.04433497536945812,0.7061613988924971,0.03782881744198743,0.020252978214765613
LR,27,28,7,0.05925925925925926,0.05755395683453238,0.987601518573694,0.05839416058394161,0.649973199959626,0.05216080663134538,0.017434004841862576
LR,1,2,4,0.0,0.0,0.9880070071418946,0.0,0.5818282929208103,0.0,0.018057171496806884
LR,1,3,4,0.0,0.0,0.9822501747030049,0.0,0.6815732321308442,0.0,0.022757065480423895
LR,1,4,4,0.0,0.0,0.9883354934271431,0.0,0.6711727684704456,0.0,0.017785601604060505
LR,1,5,4,0.0,0.0,0.9868956168097605,0.0,0.6121712769988632,0.0,0.01896781554759001
LR,1,6,4,0.0,0.0,0.9907527813899726,0.0,0.5210328455916906,0.0,0.015819895450484456
LR,1,7,4,0.0,0.0,0.9947922627904315,0.0,0.7090557719332959,0.0,0.012502623673551667
LR,1,8,4,0.0,0.0,0.9902369054229132,0.0,0.6916462689102316,0.0,0.016232023929591746
LR,1,9,4,0.0,0.0,0.9863706110659807,0.0,0.699566563927162,0.0,0.019390157260682786
LR,1,10,4,0.0,0.0,0.970663157000934,0.0,0.49382257609078123,0.0,0.03224774391740106
LR,1,11,4,0.0,0.0,0.9862264616396678,0.0,0.5972376206265957,0.0,0.01950907108076864
LR,1,12,4,0.0,0.0,0.989243993828521,0.0,0.6184280309532976,0.0,0.017044418786648672
LR,1,13,4,0.0,0.0,0.9918989500612908,0.0,0.6495965529723509,0.0,0.014866305651357246
LR,1,14,4,0.0,0.0,0.9948240843870799,0.0,0.5804777847434341,0.0,0.012472124249817316
LR,1,15,4,0.0,0.0,0.9834099953485969,0.0,0.5692753489365074,0.0,0.02181122996645433
LR,1,16,4,0.0,0.0,0.9829561671763507,0.0,0.549339239749101,0.0,0.022190977960965856
LR,1,17,4,0.0,0.0,0.9794552862963757,0.0,0.6277891992681957,0.0,0.02504989846347529
LR,1,18,4,0.0,0.0,0.9929090992268631,0.0,0.6177344669631285,0.0,0.014057063971740629
LR,1,19,4,0.0,0.0,0.971222174237368,0.0,0.6883409068373526,0.0,0.03178092761053035
LR,1,20,4,0.0,0.0,0.990587138863001,0.0,0.43526350941614056,0.0,0.01595319845269794
LR,1,21,4,0.0,0.0,0.9922866520787746,0.0,0.591769272665496,0.0,0.014551928211268285
LR,1,22,4,0.0,0.0,0.9871248743598334,0.0,0.5778919820557706,0.0,0.018776437223604097
LR,1,23,4,0.0,0.0,0.9894745531844636,0.0,0.5635344993996263,0.0,0.016860652913552154
LR,1,24,4,0.0,0.0,0.9884855661263321,0.0,0.5802148049389052,0.0,0.017668014332138868
LR,1,25,4,0.0,0.0,0.986711959236687,0.0,0.6386410474850552,0.0,0.019110978108538852
LR,1,26,4,0.0,0.0,0.9863071494323412,0.0,0.6827490086059701,0.0,0.019449502017505234
LR,1,27,4,0.0,0.0,0.989884799100871,0.0,0.4786018159326892,0.0,0.016529652159417266
LR,1,28,4,0.0,0.0,0.9933201979912538,0.0,0.6024194867618242,0.0,0.013713730157683781
LR,2,3,12,0.10526315789473684,0.010498687664041995,0.9808525506638714,0.01909307875894988,0.7528997246858087,0.02791111828467059,0.02346155169367061
LR,2,4,12,0.04,0.007936507936507936,0.9862062581003518,0.013245033112582781,0.6966439707517826,0.012710611961455382,0.01998809322762182
LR,2,5,12,0.07142857142857142,0.010344827586206896,0.9852688657930411,0.01807228915662651,0.5215359353290387,0.022364090925628504,0.020953672596759797
LR,2,6,12,0.043478260869565216,0.005208333333333333,0.9897413668545008,0.009302325581395347,0.5080925260885065,0.01190944305401693,0.017420942126918876
LR,2,7,12,0.08823529411764706,0.03296703296703297,0.9931898821105642,0.047999999999999994,0.6160585085971959,0.050932822916913374,0.01527776317496259
LR,2,8,12,0.06451612903225806,0.018957345971563982,0.9877382935406256,0.029304029304029304,0.5968214489689214,0.02986875347052884,0.019143788539467826
LR,2,9,12,0.07936507936507936,0.016556291390728478,0.9839786984384872,0.027397260273972605,0.6495036294154151,0.030273751803355422,0.02162631478934372
LR,2,10,12,0.25,0.017366136034732273,0.9696442217882313,0.03247631935047362,0.6508467380704027,0.05909083390838724,0.03320253973016084
LR,2,11,12,0.24675324675324675,0.056716417910447764,0.9846229750842859,0.09223300970873788,0.6170751694481276,0.11265261534470827,0.021117656188763205
LR,2,12,12,0.023255813953488372,0.004098360655737705,0.9874366321357725,0.006968641114982578,0.6461100912337707,0.005280839119655316,0.018920144819690655
LR,2,13,12,0.22727272727272727,0.03289473684210526,0.9912593934871822,0.057471264367816084,0.6415590737226711,0.08377125493492056,0.016173543170280493
LR,2,14,12,0.0,0.0,0.9933826901657603,0.0,0.6515490156193728,-0.0027404700301188857,0.015159397431282116
LR,2,15,12,0.1935483870967742,0.018691588785046728,0.9824280324564577,0.03409090909090909,0.6565202813103104,0.05549838468574839,0.023381180049290334
LR,2,16,12,0.125,0.01674641148325359,0.981243628950051,0.029535864978902954,0.6261503488335398,0.03990089630053877,0.02394080550898857
