Model,Training Period,Testing Period,N features,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
GBDT,5,7,3,0.08839779005524862,0.17582417582417584,0.9862653084582809,0.1176470588235294,0.7785774025778628,0.11824554491739693,0.014910831614544033
GBDT,5,8,3,0.16802168021680217,0.2938388625592417,0.9789006107717935,0.21379310344827587,0.8603780307914033,0.21213348968536322,0.019920891973396387
GBDT,5,9,3,0.1407942238267148,0.2582781456953642,0.9684087011463128,0.1822429906542056,0.8655028579601097,0.17562914024594894,0.025345858475952346
GBDT,5,10,3,0.16341030195381884,0.13314037626628075,0.9545724717670034,0.14673046251993618,0.792775066837748,0.12433033946637086,0.03881350484743408
GBDT,5,11,3,0.04738154613466334,0.056716417910447764,0.9713017021626511,0.051630434782608696,0.7818302077804581,0.037334832120749895,0.025143424186045107
GBDT,5,12,3,0.12109375,0.12704918032786885,0.9806920872823451,0.124,0.7930709561904038,0.11427780605843205,0.01877855498333484
GBDT,5,13,3,0.05128205128205128,0.07894736842105263,0.98070671001439,0.06217616580310881,0.8088100133197967,0.054134019773705015,0.01891529197096122
GBDT,5,14,3,0.02617801047120419,0.06329113924050633,0.9829653410207692,0.03703703703703704,0.7523188132744661,0.03294785284459678,0.017213306750084735
GBDT,5,15,3,0.14106583072100312,0.14018691588785046,0.9715747583854463,0.14062499999999997,0.772697654284848,0.12617415401862248,0.026100075579507807
GBDT,5,16,3,0.15258855585831063,0.1339712918660287,0.9725586136595311,0.14267515923566879,0.8140240689287375,0.12907271618531804,0.024385478782079507
GBDT,5,17,3,0.1450381679389313,0.07933194154488518,0.9714775895346344,0.10256410256410257,0.6907305554610874,0.09356018752801577,0.03016870801539037
GBDT,5,18,3,0.2074468085106383,0.25161290322580643,0.987876847065282,0.22740524781341107,0.8104011970441007,0.22240070102056167,0.01440195416424374
GBDT,5,19,3,0.41154562383612664,0.3015006821282401,0.967492442385458,0.3480314960629921,0.8508826526554912,0.3359992245070944,0.03019889459789394
GBDT,5,20,3,0.036065573770491806,0.054455445544554455,0.9773998136067101,0.043392504930966476,0.748497013122142,0.033141919125707665,0.02578776319919866
GBDT,5,21,3,0.04659498207885305,0.09219858156028368,0.9784463894967177,0.061904761904761914,0.6659720698983695,0.05532969293083493,0.02548958254613334
GBDT,5,22,3,0.0851063829787234,0.08921933085501858,0.9759249509405064,0.08711433756805807,0.6941922248883173,0.0749442661748581,0.02788630757791653
GBDT,5,23,3,0.14942528735632185,0.15294117647058825,0.9819209972344904,0.1511627906976744,0.7019444253589974,0.14203704808902884,0.022201152727700634
GBDT,5,24,3,0.0756578947368421,0.08156028368794327,0.9779510840716998,0.07849829351535838,0.6759987420421864,0.06740493853890259,0.025359580552923547
GBDT,5,25,3,0.1024390243902439,0.07894736842105263,0.9785692876411229,0.08917197452229299,0.7851674675753784,0.07919582332531687,0.02153465461191806
GBDT,5,26,3,0.0675990675990676,0.08123249299719888,0.9720773243326174,0.0737913486005089,0.7877240338095184,0.05999707257566506,0.025122574913715483
GBDT,5,27,3,0.02748414376321353,0.06018518518518518,0.9689519527957291,0.03773584905660377,0.788528777381791,0.026124544457643662,0.026525296143956836
GBDT,5,28,3,0.034274193548387094,0.1223021582733813,0.9711182661348455,0.05354330708661418,0.6251692405146999,0.052935643639966494,0.026418333014087837
GBDT,6,7,12,0.24260355029585798,0.45054945054945056,0.9898134371065583,0.3153846153846154,0.9150426746353801,0.3259416620054091,0.011061834880854052
GBDT,6,8,12,0.19844357976653695,0.24170616113744076,0.9830649639089395,0.21794871794871792,0.8190141932066337,0.21051374428308156,0.018214700980446606
GBDT,6,9,12,0.13503649635036497,0.12251655629139073,0.9773445256792129,0.12847222222222224,0.8173124297024231,0.11716497005624232,0.021725330284266302
GBDT,6,10,12,0.40613718411552346,0.3256150506512301,0.9662477710792222,0.3614457831325301,0.8789660909160479,0.3465463192790059,0.029726318572633158
