Model,Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9,Importance_10,Importance_11,Importance_12,Importance_13,Importance_14,Importance_15,Importance_16
GBDT,8,0.11510542689249914,0.7966507177033493,0.9961885026795763,0.20114768951978254,0.941280725544393,0.30195431160203035,0.0030823367158398867,0.0003875046227810319,0.16402754021819527,0.0060068417159762745,0.0017986085428993049,0.001520317122781023,0.00010320358727806677,0.006266642011834245,0.00229914016272188,2.4269600591653174e-06,0.0,-9.245562130555385e-07,1.2712647928569964e-06,4.634338017748263e-05,0.0,0.00015856139053251894,0.0,0.0
GBDT,9,0.09664948453608248,0.746268656716418,0.9979881337274911,0.17113519680547634,0.9515705184641959,0.26811589525396173,0.001661800173364649,2.8616560975303074e-06,0.03836507863830947,0.0006913761131840835,0.006352533137977479,0.0006248712254755207,-6.661338147750939e-17,0.0013074334378790908,0.0003676083422997856,2.2778782536936327e-05,5.723312194172436e-07,0.0,5.425699961068009e-05,2.0603923901685307e-06,0.0,5.723312194172436e-07,0.0,0.0
GBDT,10,0.05147588192944565,0.6470588235294118,0.9965638480848488,0.09536512170723577,0.9167129340279148,0.18185781148015706,0.002872925278699642,0.00022276676319887834,0.15543253879854457,0.010270042820722258,0.012723447439419822,0.0002722704883542537,0.0,0.0012331377936189325,0.0012049206702804405,0.0,0.0,0.0,0.0,3.960298012462005e-06,0.0,0.0001415806539441844,0.0,0.0
GBDT,11,0.07450628366247755,0.7124463519313304,0.9976966975901334,0.13490451036164158,0.8581180089476628,0.2299214510224199,0.0021271802696745867,0.001218648266825073,0.023894473905120762,0.0049503490919514895,0.010844577301857106,0.0004389754509531496,0.0003267746360640089,0.018113674986179752,0.0014983313199975923,0.0035586904445036537,0.0,0.0,8.967875350631704e-05,9.418316578289066e-05,0.0,0.00022030670952690734,4.545361479091348e-05,0.0
GBDT,12,0.05956239870340357,0.7616580310880829,0.9975803483807655,0.11048478015783542,0.9228582824868323,0.2125771334505016,0.0022506097454082236,0.0004019230415001296,0.11268710051760022,0.0038943432371198795,0.0018744128644845094,0.0006649597524360562,0.0003518208108456822,0.005537401683582322,0.0009386800272615181,0.008400965204737654,0.0,0.0005430197645931667,8.104772605888045e-06,0.0,0.0,0.0002818250474313277,1.1051962644392787e-06,0.0
GBDT,13,0.05695016860247284,0.7203791469194313,0.9973704975128949,0.10555555555555556,0.9371734593711163,0.20207922489053373,0.0028803493322167775,1.2349324814175944e-05,0.2166076941662864,6.0672769738912005e-05,0.056060565384305684,0.008129077290665565,0.0001586619775028497,0.0011235200944992973,0.00032430400816139124,0.00025262423152310197,1.879245080482761e-06,0.0,0.0,0.0,0.0,0.002325163091626692,0.0,0.0
GBDT,14,0.029224428624953166,0.75,0.9953514107855441,0.05625676163000361,0.8976425363483703,0.14747611542638805,0.0036997819510835085,0.00023629298533276444,0.105712809685317,0.002992295770535236,0.007473776420116329,0.00082028705554682,0.0,0.001967161564205644,0.0009051908088317795,3.593809662856273e-05,0.0,1.2129107612146584e-05,0.0,0.0,0.0,7.90638125828691e-05,4.492262078548137e-07,0.0
GBDT,15,0.06074168797953964,0.6785714285714286,0.9986325039539061,0.11150234741784039,0.8778402166951372,0.20275453819422065,0.0011937544122365364,3.189718934910601e-05,0.158800850591716,0.001271264792899407,0.0008214681952662728,1.3868343195166944e-06,0.0004068047337278058,0.01846292529585798,3.0510355029611525e-05,0.0,0.0,0.0,2.2204460492503132e-17,0.0,0.0,4.4408920985006264e-17,0.0,0.0
GBDT,16,0.09502515371716043,0.5964912280701754,0.9984820059931874,0.16393442622950818,0.8671192013160398,0.2376698411592067,0.0015009915857840705,6.1224489795952405e-06,0.07781938775510207,1.5306122448977e-05,0.0022214285714285964,1.122448979593571e-05,0.0005071428571428837,0.006004081632653091,0.0003714285714285337,0.0,2.2204460492503132e-17,0.0,0.0,2.2204460492503132e-17,0.0,3.469387755095088e-05,0.0,0.0
GBDT,17,0.05505998154414026,0.6911196911196911,0.9970660702002276,0.10199430199430198,0.8834415504677535,0.19453573050681716,0.0022162769779709244,0.0010851338873498317,0.08006377346875952,0.004371560480147618,0.004308525700215315,0.0022687596183440075,0.0,0.00870101569713746,0.002455647891658863,0.013398830409356587,0.0003132040627884525,0.0,2.7085257001990824e-05,0.00012016004924573221,0.0,0.0015401662049860266,9.849184363197594e-07,0.0
GBDT,18,0.012805041566103513,0.6282894736842105,0.9877276663460322,0.02509855453350854,0.8520056358025554,0.08849283235897851,0.010368020186253879,0.0022223878594534786,0.11457849465571465,0.011213905576839833,0.013865326992740078,0.003903937031350102,0.00041621323474596574,0.006230527272998309,0.0028122717311905633,0.031980739702747375,0.0,0.0,5.485905099797961e-05,0.00036209955128867487,0.0,0.00045855011105964125,0.0,0.0
GBDT,19,0.027358606305974725,0.7879858657243817,0.9937645776804979,0.05288119516243775,0.9165995081610658,0.1461232218569849,0.0062728903903655365,0.002272009175900358,0.2226955289127424,0.0019990045013850597,0.03517496970221605,0.01395267053324103,0.0,0.04128386859418287,0.02580624567174521,0.004957691308864298,0.0,0.0,0.0,0.0012421009349030455,0.0,0.005159387984764563,0.0,0.0
GBDT,20,0.047774869109947646,0.6498516320474778,0.9964422950252444,0.08900629953261532,0.8392199127766108,0.1755570724132948,0.005736174944934163,4.5948881869040115e-05,0.1863624218057412,0.001882530684613526,0.0008172158473698898,0.00209217245814044,0.0005296607524130081,0.007774850478842366,0.004307582814119448,0.02547153791407073,0.0,3.995554945168678e-06,0.0,0.00013235275755727472,0.0,1.0987776099158354e-05,0.0,0.0
GBDT,21,0.038000269505457485,0.7540106951871658,0.9945713131701399,0.07235407312379731,0.9270837794266154,0.1685137596857613,0.004315568221792421,0.0012758763394940197,0.12623030932736928,0.019453900272081225,0.006520969630797136,0.002836161276404625,6.533473042811267e-05,0.014195423046782053,0.001935299245392641,0.012878954644313146,0.0,4.596324701282573e-05,1.1975098838568065e-05,-1.1710942246567769e-05,0.0,0.001651947274344212,0.0,0.0
GBDT,22,0.05113636363636364,0.7284595300261096,0.9959969710085496,0.0955643089570132,0.8882330114160486,0.1923348379627639,0.005597877843710401,0.0002896136578111719,0.22808766335897507,0.008140066916411604,0.03443642940890501,0.0010984729331693587,0.00011839057450877544,0.007734922359804375,0.010705696474019777,0.007001344047584901,0.003069432926306126,0.0,0.0,0.00015063341817034281,0.0,0.0016200777831793856,0.0,0.0
GBDT,23,0.07784431137724551,0.6190476190476191,0.9979286624529581,0.1382978723404255,0.8494740896951202,0.2190268482362816,0.0018216543448884327,0.000569367846259694,0.06753853390506437,0.005770848529882855,0.002020056036921569,0.0043157973672189875,2.7268575010230833e-06,0.014652905125810255,0.00036185399041503973,0.0005238293259889115,0.0,0.0,2.0451431259171924e-06,3.8448690767456387e-05,0.0,1.4725030506634872e-05,0.0,0.0
GBDT,24,0.05591467356173239,0.6577946768060836,0.9971292997340956,0.10306821566875185,0.9295218080295543,0.19122826384409447,0.0022800517896076214,3.8772710730339274e-05,0.06318146188516557,0.004061896363483708,0.009261218890848544,0.004372777917751458,0.0,0.010336496738613166,0.000288485764676194,0.004759945130315546,0.0,0.0,0.0,2.2204460492503132e-17,0.0,0.00013955376389234163,0.0,0.0
GBDT,25,0.03974748655599719,0.633147113594041,0.9935693555440703,0.07479925200747992,0.9036806326436124,0.15754761420199237,0.0050241083974202185,0.00041131142563861635,0.0796963957842386,0.005575329988867872,0.003347164192051344,0.00018216252945679745,0.0,0.004846390724168326,0.0003209530280906536,0.004407465772239027,0.0,0.0,0.0,1.7059665457108685e-05,0.0,0.00026948488484725976,0.0,0.0
GBDT,26,0.0892566467715681,0.5614334470989761,0.9975551561243203,0.1540262172284644,0.8244236652656555,0.22318473941169156,0.0022504964761260464,0.0005204096140708936,0.1241946603136953,0.015109113670332141,0.0033017418654571083,0.0016478886426765983,8.946870155952524e-05,0.011627740845930035,0.00043770308181532156,0.0341113642589876,0.0,0.0,6.935558260368068e-07,9.883170521107765e-05,0.0,0.0001786599807885203,0.0,0.0
GBDT,27,0.033939522097695074,0.518578352180937,0.9935735799552909,0.06370943733253943,0.8462388640771725,0.1314698535899524,0.0051346287068323275,0.00022527926941491306,0.1271358722873883,0.011328145930645683,0.027037123321180224,0.0010865007163740835,1.8812100315646064e-05,0.014040349916714278,0.003509475940313811,0.0009585434891494993,7.571433563224872e-07,0.0,0.0,1.8054956959279167e-05,0.0,0.0017839462311733723,0.0,0.0
GBDT,28,0.09478065962215818,0.6365591397849463,0.9961270373128154,0.16499442586399107,0.9048360893196514,0.24463867620997137,0.004611919466787554,0.0017151014847544888,0.15538582997747682,0.019582681953539117,0.02353540678722523,0.005956008048835892,0.000402389596018371,0.017331930963746345,0.018069218944516786,0.0024568784401335364,3.377170432270482e-05,3.653816541770993e-07,4.2801850919316205e-06,0.0035007738261461975,6.263685500274008e-07,0.0021761087375802733,0.0,0.0
