Model,Training Period,Testing Period,N features,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
NN,10,35,4,0.05667686034658512,0.354140127388535,0.9944215025325444,0.0977152899824253,0.7686745659279909,0.1399750187989475,0.00742431235589511
NN,10,36,4,0.056192120546225084,0.3248638838475499,0.9942148625890738,0.09581158838485214,0.7776289699468382,0.13326838482938952,0.007361259120716844
NN,11,12,5,0.0129366106080207,0.6437768240343348,0.9875281962513185,0.025363544132566796,0.8584147716633904,0.09005915975687319,0.010007983181304378
NN,11,13,5,0.008142605633802816,0.7668393782383419,0.9815249836440956,0.016114105286079806,0.8953925500608114,0.07783894654149355,0.016356238762893775
NN,11,14,5,0.005133964383122092,0.6066350710900474,0.9745961069889032,0.01018176033090721,0.8315987899135644,0.05416539577450118,0.01926489610696476
NN,11,15,5,0.005204216073781291,0.7596153846153846,0.9731316161796484,0.010337607956032452,0.8412445014067856,0.06148281031865993,0.021272270614884584
NN,11,16,5,0.0027399512288681263,0.7142857142857143,0.9670888682750853,0.0054589622512760325,0.870834394229619,0.04291343280984699,0.02741391297882056
NN,11,17,5,0.003992324150252553,0.6350877192982456,0.9603780803066103,0.007934768313532944,0.8463096771466008,0.04817835909888893,0.03539620103266164
NN,11,18,5,0.0031132902071176896,0.6447876447876448,0.950139948079123,0.006196660482374767,0.8452493312222864,0.0424120357924873,0.04370562930002509
NN,11,19,5,0.002210924881510313,0.5493421052631579,0.9375515379290209,0.0044041245813444445,0.7965639536600082,0.031903644589180075,0.054594941257552425
NN,11,20,5,0.0019500661810025158,0.6819787985865724,0.9228237689178092,0.0038890120297418746,0.8204532056594984,0.03366686173876515,0.06539561343679393
NN,11,21,5,0.001979933933810706,0.5727002967359051,0.922680428734003,0.003946225016612994,0.7935964090419928,0.030325518665349275,0.06943032711317186
NN,11,22,5,0.002153082377643531,0.6470588235294118,0.9157003238743602,0.004291883551622314,0.7888326976226304,0.03392510093872008,0.07560121790500399
NN,11,23,5,0.0020484093474353077,0.639686684073107,0.9094198147282057,0.004083741707504083,0.8032048961586339,0.03258497270429513,0.08265466679043722
NN,11,24,5,0.0018350374714651673,0.6613756613756614,0.9033127194047958,0.0036599202137393406,0.8313665869809859,0.0312968511818454,0.08748570089477219
NN,11,25,5,0.001860501939672235,0.714828897338403,0.9037681397080486,0.0037113442765346312,0.8309944364879481,0.03319693852249496,0.08766425612739712
NN,11,26,5,0.0025197759505718254,0.6014897579143389,0.9020785102862787,0.005018528157361155,0.7573017818780868,0.03431945535370746,0.09215807654145067
NN,11,27,5,0.001702745327918045,0.41638225255972694,0.9029936822365924,0.0033916210280503746,0.6640996562491787,0.021500515640216798,0.09132227205602733
NN,11,28,5,0.0015471098447989806,0.3570274636510501,0.9025826920535801,0.0030808693348946784,0.6309484515316306,0.017999156054943843,0.09006467331022146
NN,11,29,5,0.0024761429551549926,0.4268817204301075,0.8962819041118557,0.004923725660424159,0.6866461192508408,0.02601127402459304,0.09538957699441532
NN,11,30,5,0.0021581512645796456,0.44389027431421446,0.8932320204316364,0.004295418622328938,0.6951416389209832,0.024881811134341295,0.09936879666657059
NN,11,31,5,0.0030919390380377723,0.5301681503461919,0.8970480774600443,0.0061480228256817595,0.7462911154627302,0.034454894150082085,0.097435042880613
NN,11,32,5,0.00213837826250067,0.3942687747035573,0.8945219796693775,0.004253685994818818,0.6751393053690475,0.022501440157142328,0.09717163577164399
NN,11,33,5,0.0025058057857163334,0.3641666666666667,0.9041752521061635,0.004977362681169737,0.652502706297379,0.023430152429981473,0.08762553842570632
NN,11,34,5,0.00313106272903643,0.34915865384615385,0.9020092470340025,0.006206469256078281,0.6669214072438778,0.025077068517897004,0.08966505472586744
NN,11,35,5,0.003357306344712378,0.3942675159235669,0.899651153756929,0.006657918513100719,0.6785478886016105,0.028621888955497596,0.09153556900240171
NN,11,36,5,0.00401878869586872,0.4246823956442831,0.9001543673635031,0.007962230445323466,0.7282128827659705,0.03333364453879655,0.09217769519348061
NN,12,13,17,0.02760682257780904,0.8134715025906736,0.9943101897284919,0.053401360544217694,0.9364995179592092,0.14923595032143705,0.005889317031576362
NN,12,14,17,0.025813295615275813,0.6919431279620853,0.9943092094853995,0.04976989943753196,0.8917139792072923,0.13292973434696487,0.005759747595786433
NN,12,15,17,0.029199587770525594,0.8173076923076923,0.9949464133301005,0.05638474295190714,0.9025201152419724,0.1539184408784137,0.005313359599065631
NN,12,16,17,0.013685374619850706,0.7071428571428572,0.9935183939057006,0.026851098454027663,0.9122499161499409,0.09779155407849742,0.006451244692276709
NN,12,17,17,0.018152480839048003,0.47368421052631576,0.9934763025727985,0.03496503496503496,0.6802279276753227,0.09176444272749852,0.006873674395178653
NN,12,18,17,0.0199921599372795,0.5907335907335908,0.9929202188905241,0.03867542972699697,0.8437828213978328,0.10776098261176342,0.0074744731452163135
NN,12,19,17,0.014257872602318186,0.45723684210526316,0.9919152135417485,0.02765343678503929,0.6983588306003605,0.07964959332039195,0.008188245081526827
NN,12,20,17,0.014458913336326897,0.568904593639576,0.9913384769582879,0.028201086004554215,0.7946014805324986,0.08971078626066323,0.008657157204280449
NN,12,21,17,0.01318403467581723,0.4332344213649852,0.9911759710875959,0.025589343615809307,0.664356312608271,0.07438067563311405,0.008707683472831964
NN,12,22,17,0.01533135509396637,0.49732620320855614,0.9908903767122773,0.029745722053414365,0.84006853069057,0.08612541052767846,0.008838123422406441
