Scenario,Model,Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9
Sliding Window,LDA,22,0.0594059405940594,0.047058823529411764,0.982127378544599,0.052516411378555804,0.6341207716191766,0.04391945937301897,0.02231604415353069,-0.0015386741476762556,0.001354873481571528,0.0009022816157874924,0.013445640607509569,8.526692555381743e-05,2.61190420254076e-05,-0.007277953593786757,0.002770000414587903,0.037954422962645576,0.036022166636724216
History Window,LDA,22,0.05533596837944664,0.054901960784313725,0.9801873942295786,0.05511811023622047,0.6318408240987035,0.04510736141581442,0.023124594488849286,-0.00893202139273921,0.002510053758239916,0.0010226503226876016,0.009224720498611094,0.0002034244966210963,3.6898329210433015e-05,0.0005400699271707055,0.016399441688202242,0.03874034355522997,0.01446331587457328
SEA,LDA,23,0.046822742474916385,0.04964539007092199,0.9774202768363889,0.048192771084337345,0.6372665168484026,0.03679342016446646,0.02762002651201536,-0.005742099192618322,0.0010285274894271002,0.0011241830065358727,0.00035386389850056155,0.009371626297577818,-0.00020438292964248818,-0.0008656670511342002,-0.002465205690119232,0.07853763936947325,0.01340776624375235
AWE,LDA,23,0.06666666666666667,0.031914893617021274,0.9837083010085338,0.04316546762589927,0.638602840687875,0.038487574243412,0.028231000229747047,-0.008651749327181935,0.0022029988465974482,0.005964167627835448,3.1833910034517746e-05,0.014041214917339428,0.0005353325643982831,0.00027020376778161823,0.006208381391772333,0.06845182622068438,0.026409688581314827
Sliding Window,LDA,23,0.0481283422459893,0.031914893617021274,0.9815850720672901,0.038379530916844345,0.6297073446397199,0.030103816240710953,0.0263928834877167,-0.005925567089580919,0.004808765859284914,0.0012828911956939582,1.5071126489840658e-05,0.0005210303729335175,-0.0002480584390618823,0.003205074971164934,0.00014809688581316483,0.07944267589388698,0.04034540561322566
History Window,LDA,23,0.041666666666666664,0.03546099290780142,0.9795026744518395,0.038314176245210725,0.6376075189199023,0.028116017919642217,0.026450242099947993,-0.004278508266051473,0.007477431757016539,0.0017196462898885212,-0.0038103806228373615,0.0005763936947327907,9.919261822375348e-05,-0.00013425605536339092,0.009899730872741274,0.07718123798539026,0.01935670895809305
SEA,LDA,24,0.047619047619047616,0.04887218045112782,0.9743730642421821,0.048237476808905375,0.6902337100345031,0.035254423980976744,0.03552598047018311,-0.0028113525476586966,0.002272270006538757,-0.0025915446909110297,0.0006144057139981562,-0.0020947135455964493,1.0814345354703824e-05,0.0012403802625621462,0.007946280368190672,0.0536815301041194,-0.0016773552638198685
AWE,LDA,24,0.06060606060606061,0.03007518796992481,0.9809171745429114,0.04020100502512563,0.6805588546091841,0.03366775345647787,0.03414064257709888,0.0019900910416980723,0.004175972033599917,-1.785624465573399e-05,-0.0006824354911725061,0.0011454403702026773,0.00030544238217389275,0.005155676273829268,0.008413812182485802,0.0598405512801166,0.012981112620089497
Sliding Window,LDA,24,0.0502283105022831,0.041353383458646614,0.9768708162653612,0.04536082474226804,0.6914659065647106,0.03392929377602866,0.03746679413624626,0.0010140334993209877,0.0030879985916201225,-8.802374126053447e-05,0.004240480861123652,7.5700417484037e-05,9.68261153861949e-06,0.0001503948493536633,0.008654494240732346,0.05835320154921784,0.014132840400382252
History Window,LDA,24,0.046296296296296294,0.03759398496240601,0.9769207713058248,0.04149377593360996,0.6951088230905331,0.03010712241126069,0.03693240688499347,-0.004496629948191666,0.00043911272068812844,-0.004381821839947686,0.0039420803782506345,0.00024193954026463516,4.162265479610294e-05,0.0023130124239224116,0.011924701976761787,0.06414214576731561,0.003030280166993693
SEA,LDA,25,0.056338028169014086,0.04481792717086835,0.9766416078551703,0.0499219968798752,0.7400737234423226,0.03850944341786092,0.04566361746877022,0.005034484708010667,0.00037367855729548706,-0.0065814913222906665,0.0012202498728023149,0.002362343829498581,-0.0002755950025439713,0.0009257165470066165,0.011398326643676859,0.06976751088246931,0.009380264571202423
AWE,LDA,25,0.08208955223880597,0.03081232492997199,0.9820113531758208,0.044806517311608965,0.7382870628321327,0.04230252495314398,0.04398836678307534,0.011117643733393634,-0.00031036237209562944,-0.007137769235117863,-0.00048434055062460677,0.003549522301995611,0.0004963536661202417,0.0013849002204760596,0.003763779750127183,0.06487873819888068,0.007973175419752399
Sliding Window,LDA,25,0.0683453237410072,0.05322128851540616,0.9771018717397975,0.059842519685039376,0.737271731558655,0.04882248099355448,0.04607694717238256,0.012706342924981583,-0.0019546045565041357,2.9255469500810703e-05,0.0068435185708632055,-9.808355475160457e-05,-0.0014610775057946057,0.0003146022952116301,0.011704449092656421,0.07116272824919438,0.008196478037198206
History Window,LDA,25,0.06912442396313365,0.04201680672268908,0.9791347038969009,0.05226480836236934,0.7390605707575661,0.04369802179274078,0.04885231877678881,0.009318220362937413,-0.0014568375826785386,-0.009174910961614557,0.0038668098818474437,6.628413138105582e-05,2.1482277121354088e-05,-0.0009958166091921683,0.019080502006896927,0.08115057380292834,0.006878144609644377
SEA,LDA,26,0.03829787234042553,0.041666666666666664,0.9797227685679498,0.039911308203991136,0.5903065788136512,0.02970980693832128,0.01831421511618425,0.01632833525567101,0.0009595995260850865,-0.005591413035802417,0.0003883906503779233,0.005395413067187782,0.00034994389912839096,0.00045735941435411933,0.0036319625889573047,0.09796663763544644,0.014379006504562742
AWE,LDA,26,0.09722222222222222,0.032407407407407406,0.9871686803409198,0.04861111111111111,0.5983334165606613,0.05063299391392057,0.01757875605424581,0.032482326263838936,0.0018559580695023837,-0.006475139075237913,-0.0003427253254242313,0.006847366397539467,0.0014310037740586702,0.0014913416346931552,0.0037701355051824813,0.12605410791767693,0.023452047485660966
Sliding Window,LDA,26,0.039473684210526314,0.041666666666666664,0.9800505760044956,0.040540540540540536,0.604452815361487,0.030479849449275332,0.018905856262687332,0.020320677290524003,0.00016485025382695362,-0.0005180895887767489,0.0006080079090458712,0.00011573256753669715,0.0048299319727890255,8.489670377949121e-05,0.010284662884761642,0.10096509191912054,0.022083735454966225
History Window,LDA,26,0.0449438202247191,0.037037037037037035,0.9822983984265243,0.04060913705583756,0.6078594413080882,0.031911315779396564,0.01897122218430373,0.02034264686266658,0.0031808017324576722,-0.006465331230531501,0.0013748244395797027,0.00012734505566927012,-9.399838366721535e-05,0.0036077960596002877,0.009382811948308634,0.11417241406366459,0.011279413726274723
