Scenario,Model,Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9,Importance_10,Importance_11,Importance_12,Importance_13,Importance_14,Importance_15,Importance_16
Sliding Window,LDA,31,0.029096199308965266,0.15810276679841898,0.9965042802944964,0.04914759637536476,0.7807516229946477,0.0666151921553751,0.012375709614399516,-0.00022375041702509256,0.04637218098444309,-6.457161138895273e-07,-0.0006177742165556666,5.791877869576467e-06,0.02626995238332839,0.0030620151625883273,0.05642535472806052,0.03181005967003905,6.69001028253513e-05,0.00016757311512034524,0.022836806992518464,0.00036563185767626296,0.002084029190281744,0.009761564433173687,0.003494566690245038,4.030833922752386e-06
History Window,LDA,31,0.015810276679841896,0.12648221343873517,0.9950017588704382,0.02810715854194115,0.641232800627757,0.04321319718348057,0.010007375092029973,-0.00022922922041517245,0.06386535449325474,-7.122444407259287e-06,-0.024543082472623046,-0.0005642384805712331,0.009179598110204213,-0.047003182597755044,0.03765612877536031,0.043793171258588795,0.0003968219026906139,5.9875494192973556e-05,0.0001283214022606449,4.711770915579727e-05,-0.001976302218621817,-0.004995905572823545,0.00018398995813613263,-2.328491440839464e-06
SEA,LDA,32,0.21683673469387754,0.07083333333333333,0.9992201121129971,0.10678391959798997,0.7026474196900822,0.12361032884361339,0.06047330633682726,0.0009783975690918379,0.08705697636269898,-0.00017187036198031968,-0.06149945710759423,-0.003141745692012088,0.00866958162133451,-0.027503651830211397,0.015480752706650613,0.004398541611335904,-1.005717945912199e-05,-0.00019477729694266087,0.021466082894592974,-0.00028046837163528957,0.0004145120217469156,0.0008403896327078941,0.00013250089831118306,-1.0955490634101395e-05
AWE,LDA,32,0.23700623700623702,0.095,0.9992031103376827,0.1356335514574658,0.72472814459636,0.14970430441391477,0.060859413751172944,0.0019323845084284307,0.09293364995547493,-1.2947398022222779e-05,-0.05089542095642805,-0.0014418480213720607,0.01040445484228778,-0.03320441266071963,0.0226364847130871,0.004454158790170038,0.00012064709650203565,0.00016464481557276756,0.016144878064022185,-0.00035594603883841723,0.0007620022184379627,0.001893639956880988,0.0002807612991922559,-3.1245606086915956e-06
Sliding Window,LDA,32,0.04806472081218274,0.2525,0.9962168307703614,0.08075692963752665,0.7987522265498589,0.1088807734676046,0.02753523107201536,0.00046702416847623775,0.06603012857566896,-6.190535705921096e-05,0.001277203205799138,4.151759908748165e-05,0.02698727913262189,-0.001493754784483481,0.06517433095345959,0.024908860472746007,0.0001582394663249831,0.00019563655110992338,0.01550869799559429,0.0009495930259806329,0.0017818002155945757,0.012208517552219167,0.0015814572950677785,7.811401521840012e-07
History Window,LDA,32,0.02382212811011117,0.15,0.9953952611116199,0.04111466423024212,0.7018218130815852,0.05826577244330919,0.01452736823310777,-0.0006076489243699523,0.06764374931650241,4.3704791513676786e-05,-0.014663562936462048,-0.000724507491134041,0.007746605946038887,-0.02520036244903052,0.07423336952616044,0.033338924994922615,0.00018175178490527079,2.7945288943742597e-05,-0.00011445656079609457,8.756581105782147e-05,-0.0002859168241965415,0.010929732537611892,-3.591291849578404e-05,3.808058241849821e-06
SEA,LDA,33,0.3035294117647059,0.07752403846153846,0.9990356920344792,0.12350406893250358,0.6980177606258857,0.15303890788125454,0.07777065677696018,-5.312500000003162e-05,0.06611631944444438,2.4236111111108903e-05,-0.058569430555555545,-0.003639486111111179,0.01319169444444448,-0.026627736111111133,0.02509422222222215,0.011532249999999999,9.94027777777573e-05,-3.854166666668046e-05,0.011359916666666647,-0.00012790277777778857,0.0004859027777777136,0.00047812500000001814,0.001041263888888877,5.555555557812397e-08
AWE,LDA,33,0.28044280442804426,0.09134615384615384,0.9989982994263131,0.13780598368087035,0.6881096238296603,0.1596468691192493,0.08075899961935706,-0.00013515277777782498,0.06603198611111108,-5.838888888893834e-05,-0.05901533333333346,-0.0010721805555556018,0.010614652777777733,-0.029457347222222284,0.01656665277777771,0.009168208333333294,-5.194444444447388e-05,-0.0013374166666667354,0.0105003888888888,-0.0016055972222222658,0.0012607222222221549,0.0005493888888888687,0.0005601527777777226,-1.1930555555617061e-05
Sliding Window,LDA,33,0.0524390243902439,0.18088942307692307,0.9964176828064047,0.08130740140464614,0.810635516183072,0.09595386670560255,0.021467393388534955,-0.00014981944444434348,0.043922847222222304,1.972222222335063e-06,0.012596930555555597,-2.697222222218798e-05,0.05516509722222231,-0.006274374999999876,0.01755662500000006,0.03461570833333336,9.027777777870228e-06,0.00018905555555563945,0.00782954166666674,0.0022648611111112603,0.00046370833333342354,-0.0004260833333332492,0.0030275277777778832,-3.3611111110998237e-06
History Window,LDA,33,0.03535836177474403,0.15564903846153846,0.9955386931862769,0.05762598731783291,0.6582055457373842,0.07251859359733105,0.019192009788625296,0.0003112361111110129,0.05712137499999994,-2.027777777890982e-06,-0.007527347222222302,-0.0001252500000000989,0.013436694444444352,-0.012613694444444578,0.06612549999999992,0.09073464583333321,1.4097222222098083e-05,-7.375000000007237e-05,2.059722222211846e-05,0.0003518055555554511,-0.0008322916666667179,0.009670972222222175,0.00042072916666660023,1.444444444387294e-06
SEA,LDA,34,0.3738095238095238,0.1,0.9990894466541239,0.1577889447236181,0.7754764032104268,0.19300471604980174,0.07512198652283063,9.598049186387847e-05,0.07823988694411055,-6.630801590237211e-05,-0.022822034485946774,-0.006568892439441587,0.014726815308339525,-0.034265440088757426,0.05364561182507397,0.012150431074334311,4.607612564719865e-05,1.1506390994830972e-05,0.01631286259938978,-1.1643629807678301e-05,0.001164139064811409,0.0034857430542714063,0.0033537698779585678,5.345090606567737e-07
AWE,LDA,34,0.3540856031128405,0.1159235668789809,0.9990655419123468,0.1746641074856046,0.6874809478943189,0.20222670400162718,0.07099435426398602,0.0003376797106139362,0.07484879894369456,-3.9734247873446374e-05,-0.08621054022975219,-0.001362557495839467,0.0053092279377773945,-0.04324763371394229,0.012136562731139122,0.006946205274593243,1.673591207478342e-05,0.00026458198502223864,0.019133264665772965,0.00037948698687135797,-0.00048587595922702234,0.000283087555473438,0.0011229529747596612,-2.1380362425382772e-06
Sliding Window,LDA,34,0.05139186295503212,0.1070063694267516,0.9975535669949404,0.069435833849969,0.8037208452117905,0.07302216447990428,0.01799012392227911,0.00018019456129816369,0.0476194627750556,7.02157105215262e-05,0.02661172539524794,5.7105792344835925e-05,0.02387886002218942,0.006945901904585927,0.010521543604382533,0.023946590987888407,-1.2380385539834116e-05,0.00042585925943061653,0.020465600730399536,-0.0011305155556581737,0.002437021831083697,0.009258282001202,0.00514866936136289,1.5002369175398655e-05
History Window,LDA,34,0.033901830282861894,0.10382165605095542,0.9967120114264666,0.051113201630605204,0.6521151198100155,0.05793516110097709,0.010431482375949598,-0.00014556704188228853,0.049041509684726405,1.0545719305365963e-06,-0.016437771588387506,-0.0005153389654214858,0.009924200836723452,-0.04085884049093928,0.07702538484652373,0.028348706488073326,3.972702477894607e-06,3.2272790310705624e-05,0.00037848297660880714,8.14115084135425e-05,-0.002075910398945946,0.0071580225476146845,0.005474550145617707,6.78970969025805e-07
SEA,LDA,35,0.46601941747572817,0.1306715063520871,0.9990385216349755,0.2041105598866052,0.763934939385,0.2464193032227459,0.09886945932191789,8.453892652844352e-05,0.09054225729238503,-2.596454217216326e-05,-0.011484384762059308,-0.00478257941498641,0.010154513367682184,-0.03143163617185285,0.06214548257535792,0.004239182116921492,0.00013926731307551955,0.010820081950586213,0.016409193070712803,0.0002796868027100219,0.00033857762992406393,0.0015661487281430242,7.326869244184131e-05,-1.2333157532129491e-06
AWE,LDA,35,0.39896373056994816,0.1397459165154265,0.9989897199726369,0.20698924731182794,0.6608858240010819,0.23571366100764654,0.09689151396083212,-0.0007802994036269828,0.09606835165726799,-1.698243336447636e-05,-0.06958097285893954,-0.0012096231084425702,0.00509521684449672,-0.041071556655442466,0.017535405087427437,0.0031984015578724544,6.348330561070092e-05,0.0031854030589475667,0.021493407440464084,-0.001962318958172782,7.156476936180934e-05,0.00011292953060968448,5.402247555676976e-05,-2.5234289424025393e-06
Sliding Window,LDA,35,0.051008303677342826,0.1560798548094374,0.9964640199042288,0.07688869021010282,0.7870914912480897,0.08774417601767917,0.019778620015455453,-0.00014691062517742105,0.05351723802182651,1.785062274883842e-07,0.027290827214085867,-4.5973467483428895e-05,0.02763178222240261,0.0004555397784900661,0.03488685950748516,0.018134845226986985,-2.872327477754233e-06,-8.260781370432735e-05,0.013840074648058854,0.0012105075256604314,-1.3120207716244004e-05,1.987910260063952e-05,0.00037888758164639214,4.056959717058106e-08
History Window,LDA,35,0.04563624250499667,0.12431941923774954,0.9967208707586432,0.06676413255360623,0.6704586069629195,0.07389505442763848,0.008680301862767628,0.00047773946204705543,0.06773367682258906,-1.3144549475097023e-06,0.026275978741531,-0.00037420585013598907,0.00802669479492064,-0.03281675524362056,0.09141588705424145,0.03967718771552586,0.0002269544403423307,0.0007930139153717209,0.0002969856789321268,0.00013557547973539475,-0.0007978903809486182,0.0036368534220454054,0.00027370684409093736,3.578238468016082e-06
SEA,LDA,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.285562300514577e-05,0.09291948972500097,-3.471661819294258e-05,-0.007827279883794813,-0.006398200269432453,0.008370114064182976,-0.03369325199851112,0.04144520274966159,0.0007844835820699281,0.00017154093695355145,-0.001054393760231287,0.020663584770801213,0.0006496849483368594,0.0010994529003528265,0.0006577876884463985,0.00039283467445763167,-1.2351737971827426e-05
AWE,LDA,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008460281751378363,0.09948018122469955,6.192337969967987e-06,-0.0498021745646424,-0.002146386210849105,0.0055127453466885966,-0.048219356984990136,0.02547606891940406,6.900504280291653e-05,6.500307970003227e-05,0.00010642257436577207,0.023998224643528875,-0.0011999960474437632,0.00034243958353237237,0.0004400183135102154,0.00035414903112969133,-6.752283424638072e-06
Sliding Window,LDA,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002169623947221977,0.04918562521203791,-1.01448941211002e-05,0.028353216886637233,-0.0001295120898813451,0.01586111376444723,0.017140012714055453,0.0076054920767717245,0.004936874384471568,0.00027246287067552724,-0.0007218685050446316,0.018255127618156508,0.0008964891419986909,0.0014878574181242722,0.005851397063909358,0.0005213092183489864,0.00019104021396485483
History Window,LDA,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005213750942848261,0.0718348424412305,-4.710129413232344e-06,0.04873226702151847,-0.0003356708311236689,0.004190648252146834,-0.04119828327311166,0.08702776011936728,0.018292232239024365,0.0002170612086259016,-0.00019145193856402455,0.0002780293872550743,0.0004088425268692575,-7.261175029058542e-05,0.004844812764121386,-0.00011524994976948033,0.00016221949203074626
SEA,LDA,18,0.4369369369369369,0.3190789473684211,0.9997254067412645,0.36882129277566544,0.7979568808788915,0.373252692452497,0.18354722247147134,0.0007088445312383839,0.11880949896393911,-0.00035852178709321335,-0.004961315424635892,-0.013758292213890666,0.005799406687437503,-0.015648693370701162,-0.008699482714926664,0.06134449396997661,5.366646293292199e-06,0.004969663541092073,0.008804877685186518,0.00035315514079989894,0.0007908349607191445,0.001460175012298559,-0.0019998211117902677,0.0
AWE,LDA,18,0.4028436018957346,0.27960526315789475,0.9997146545955912,0.33009708737864074,0.7870131476515043,0.3354766216578122,0.10954239853775022,0.0020664569699318847,0.10287980203038127,-0.00015682533057050918,-0.002991607161491339,0.00038460965101891895,0.0071632802134733,-0.0003992188548172848,-0.01012179305615588,0.06636007215157794,9.242557505162451e-06,0.006380346148685989,0.008968262250115554,-0.00403810318868234,-0.0008151339425470416,8.199042948084934e-05,0.0007319509250011125,0.0
Sliding Window,LDA,18,0.006633119853613907,0.09539473684210527,0.9961805070215647,0.01240376390076989,0.6509110266732032,0.0242482215724832,0.0022004485387242517,-0.00017769562171108256,0.20934899598992263,2.2204460492503132e-17,-0.02168244361294558,2.1168438156826676e-05,0.012936897184001438,-0.029000760274891492,-0.002809737481552177,0.004923301680058434,-9.540704521415755e-06,2.2204460492503132e-17,-0.0025724124565823514,7.751822423629484e-06,-0.00010643848481683982,-0.0001115069840938565,0.009120615375441643,0.0
History Window,LDA,18,0.006633119853613907,0.09539473684210527,0.9961805070215647,0.01240376390076989,0.6509110266732032,0.0242482215724832,0.0022004485387242517,-8.676078174152391e-05,0.20434638720353004,-3.816281808559641e-05,-0.022473129500156563,2.7429525498989803e-05,0.014777358715582656,-0.034326560426946574,-0.0022680043529464734,0.004970707055649104,2.981470162977118e-06,1.9081409042809304e-05,-0.0023529762525901663,5.068499277038896e-06,-0.00011180513111015422,-1.6398085896152104e-05,0.008318003607578927,0.0
SEA,LDA,19,0.4860557768924303,0.43109540636042404,0.9997736263804888,0.45692883895131087,0.8860557524964227,0.4576388105233578,0.26202160741954866,-0.0028234288434902054,0.11641891014542942,-0.007884890062326755,-0.009785751385041497,0.006706414473684297,0.0071673736149584725,0.021420641447368483,0.008290663954293698,0.03256362534626045,2.553670360112559e-05,-0.005059297091412662,0.009707734591412697,-0.0008393568213295177,0.0011602969182826107,-0.0016778479916896405,0.0014437976108033102,5.19390581710244e-06
