Scenario,Model,Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9
Sliding Window,LR,14,0.20689655172413793,0.018691588785046728,0.9825313969714197,0.03428571428571428,0.6671331869021353,0.0577242906062526,0.03719592099957269,0.026386796987662064,0.0,0.0,0.0,0.0,0.0,0.0,0.027787213587565907,0.06611120012818439,-0.0003493029963149041
History Window,LR,14,0.1875,0.018691588785046728,0.9823763501989767,0.03399433427762039,0.6612384470958358,0.05446055321788295,0.037440769573161684,0.031185707418682807,0.0,0.0,0.0,0.0,0.0,0.0,0.024206056721679192,0.05669764460823583,0.00378464989584999
SEA,LR,15,0.1111111111111111,0.009569377990430622,0.9818144750254842,0.017621145374449337,0.6645571686676803,0.02786465013405885,0.051642394580490636,0.003713861472617741,0.002311118875010942,0.005188226045942957,-7.385409691287314e-05,0.0318678001960385,0.004017721101309224,0.0008385982278899196,0.008729437796605222,0.052757543113906125,0.0062904086722761045
AWE,LR,15,0.11764705882352941,0.009569377990430622,0.9818960244648318,0.017699115044247787,0.6678241027889416,0.028959922670696345,0.05195837886735199,0.0004021700099960723,0.002182141089469325,0.009090362088877257,-0.0010544346425208628,0.0273290243689406,0.003260740870139167,4.55158626178731e-05,0.005899884511990505,0.04807552333537144,0.005711124697935821
Sliding Window,LR,15,0.1206896551724138,0.01674641148325359,0.9811620795107033,0.029411764705882356,0.62916809487526,0.038987440834001456,0.042866607952807306,-0.010015430750866217,0.0028128609000300565,0.0014696091846934322,0.0032556943352645583,0.0006148038159567327,4.454537514191337e-05,0.0004682602071019781,0.008813482012014595,0.0709434108752826,-0.0008963422327034953
History Window,LR,15,0.125,0.01674641148325359,0.981243628950051,0.029535864978902954,0.6310355168930861,0.03990089630053877,0.040808702630423556,-0.002187769916829163,0.0015905319241855675,0.0,0.0,0.0,0.0,0.0,0.018930425752855706,0.09884890480488354,2.96969167613792e-05
SEA,LR,16,0.058823529411764705,0.0020876826722338203,0.9788119236542998,0.004032258064516129,0.6466215395900916,0.007289223707473903,0.05981271723282332,0.03255494379707422,0.02286268629381192,0.019426753050525346,-0.0012390398571461292,0.0309242004532863,0.0034928229665071252,-6.038094365981017e-05,0.033668986515876465,0.025592992376548107,0.01466295414482266
AWE,LR,16,0.058823529411764705,0.0020876826722338203,0.9788119236542998,0.004032258064516129,0.6495620857957494,0.007289223707473903,0.058095586052767496,0.041184553925047586,0.02678779103042519,0.013996016574712212,-0.0009386804331402044,0.027460394679609014,0.003752489640804968,0.00020426501224795056,0.03126216203841499,0.02581471349099156,0.013426432545042544
Sliding Window,LR,16,0.045454545454545456,0.0020876826722338203,0.9785974694402745,0.003992015968063872,0.6431825678314027,0.00539668497224317,0.0526687723510537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02987981044390007,0.056067683890020835,0.0014781598406629736
History Window,LR,16,0.12195121951219512,0.010438413361169102,0.9781256701694189,0.01923076923076923,0.6673037316824952,0.030004049802252988,0.0533011973732047,0.008161958288500748,0.003399418511480978,0.0010583548911426543,0.0,0.00010845676609971822,0.0,0.0,0.025644101554451626,0.05619468418763309,0.002507955403951434
SEA,LR,17,0.14705882352941177,0.016129032258064516,0.9923601262637816,0.02906976744186046,0.7159973113325326,0.04653731548097216,0.04038289390007487,0.029720102335676745,0.01919273364394334,-0.03051769300168672,0.0028967795642452997,0.016084352840163695,-0.0006938602952393014,-0.00010734785849080275,0.013079571654586597,0.04840525450987403,0.005538940294019001
AWE,LR,17,0.1,0.00967741935483871,0.9923601262637816,0.017647058823529415,0.7158578989453408,0.0290156527915922,0.03713171750321538,0.021344310737836714,0.005547875052845863,-0.03594767282220705,-0.002332538648279936,0.00045493176895150533,-0.0005335140624387113,7.714401523704063e-05,0.01066888655471343,0.09369602642945243,0.0013759528593407123
Sliding Window,LR,17,0.16326530612244897,0.025806451612903226,0.992154261402626,0.04456824512534818,0.7030326281464394,0.06234703835241308,0.03285703156236861,0.03446973295967146,-0.001514812086767492,-0.01719178350861452,0.008523672752472188,7.975906659973831e-06,2.584542431376402e-05,0.0066380027981048475,0.019998300216613328,0.10989701056044901,0.001379526762871408
History Window,LR,17,0.14285714285714285,0.02258064516129032,0.9921085136557024,0.03899721448467966,0.7312757868328122,0.054199810034441104,0.03343366904219159,0.025927972768598373,0.0008336347906432451,0.0,0.0,0.0,0.0,0.0,0.010522095004815957,0.1074384700206152,-0.0025472779494511546
SEA,LR,18,0.06666666666666667,0.002728512960436562,0.9702014055200031,0.0052424639580602875,0.6959272603901162,0.007782454205736543,0.09662804249647908,0.04338074921956283,0.02602424557752332,0.0006418314255982382,0.00044776274713820285,0.0208144640998958,0.0025720083246616233,0.006651092611862497,0.01396181061394366,0.10051997918834535,0.01126503642039527
AWE,LR,18,0.03571428571428571,0.001364256480218281,0.9702014055200031,0.002628120893561104,0.6715751884662586,0.001376399340367818,0.06390307233911731,0.05184380853277841,0.005778876170655578,0.003189073881373594,-0.0010095733610821834,0.007904682622268466,0.00038033298647246474,0.0003480749219563206,0.018727887617065585,0.11513725286160255,0.015493028095733608
Sliding Window,LR,18,0.10638297872340426,0.0068212824010914054,0.9697695418318872,0.01282051282051282,0.6848113109424973,0.019958562769478584,0.06613378957710628,0.027733402705515074,-3.100936524460529e-05,-0.005557440166493288,0.004206555671175849,0.0009176899063474853,0.00042445369406864943,0.002647450572320431,0.014254942767950007,0.11947970863683657,0.001384495317377743
History Window,LR,18,0.08695652173913043,0.005457025920873124,0.969730281496604,0.010269576379974327,0.6969883119981444,0.014802127259129973,0.07241395345299106,0.031800728407908395,7.637877211241761e-05,0.0,0.0,0.0,0.0,0.0,0.019266493236212278,0.1494885535900104,-0.0013729448491155206
SEA,LR,19,0.1111111111111111,0.009900990099009901,0.9899347623485555,0.01818181818181818,0.52435553673911,0.03051475714306079,0.014666331764819136,0.005386467990225086,0.00720038936214964,-0.010385770041820997,0.003969837461775749,0.030389231865904653,0.0007998488709056728,0.012566011960043899,0.005994055340794402,0.0720664297984884,-0.006768405830009483
AWE,LR,19,0.06666666666666667,0.0049504950495049506,0.9899813606710158,0.009216589861751152,0.5011789388083602,0.015681218068921747,0.013327642390429887,0.0007224603518777517,0.0008834537837179468,-0.01582154110729972,-0.000990807554221229,0.008774812065759807,0.0004112498115540264,0.004982514065986865,0.0026916985086238967,0.18256117285110995,-0.0026591648070218854
Sliding Window,LR,19,0.13043478260869565,0.01485148514851485,0.9897949673811742,0.02666666666666667,0.5008472058044078,0.04105242246760888,0.010585703874723375,-0.004772403678467296,0.0007549196056498397,0.0,0.004694475412673626,0.0004534617310236966,0.0,0.0,-0.005855172914390616,0.20802458267338433,-0.0014739553573589249
History Window,LR,19,0.0967741935483871,0.01485148514851485,0.9894221808014911,0.025751072961373387,0.4872867896442481,0.03441057860217075,0.010312174255049648,-0.004074566946280211,0.0006614875793103048,0.0,0.0,0.000237916651932335,0.0,0.0006116819812057583,-0.010689163560020743,0.2172420987587687,-0.002053457264153824
SEA,LR,20,0.2222222222222222,0.014184397163120567,0.9920131291028447,0.02666666666666667,0.6290255039980857,0.05441834433979451,0.03612569536480013,0.014824281933143724,0.0238324674051563,-0.0072603176159200975,0.0076166552298793655,0.01107293402607581,8.332516419873314e-06,0.00391775316145464,-0.004316243505538742,-0.050942064503480135,0.008422213508479492
AWE,LR,20,0.25,0.014184397163120567,0.9920678336980306,0.026845637583892613,0.6407329686944669,0.05794839393009936,0.029720879563404676,0.03816586609155968,0.008578570728360001,-0.0009305460248994924,-0.00545951377315943,0.008594990687187587,0.0005046073914322547,8.87167924713661e-05,0.015808254092736042,-0.02770684246642474,0.026344721105774037
Sliding Window,LR,20,0.14285714285714285,0.02127659574468085,0.9914660831509847,0.037037037037037035,0.5992774864237905,0.05238744619423205,0.02131884683890537,-0.008539113812371324,0.010693559454955393,0.0,0.012310067640427413,0.0,0.0,0.0,0.0,-0.0444674541711597,0.0071421919419664805
History Window,LR,20,0.12,0.02127659574468085,0.9912472647702407,0.03614457831325301,0.6350336780707218,0.04749710979246316,0.018764981874632065,-0.019024850504852496,0.010318106068032606,0.0,0.0,0.0,0.0,0.0,-0.0007553181060679925,-0.021232477208116864,0.0025977845309283374
SEA,LR,21,0.0,0.0,0.9856411238213756,0.0,0.6378376619724809,-0.004402431085697291,0.027034702725219607,0.011330415975051533,-0.011535637040390356,0.009401941552235815,-0.0063050148382877815,0.04356219506061063,0.00740958704290533,0.003160806800462779,0.004468588099190174,0.03353402746340724,0.0197137970927016
