Scenario,Model,Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9,Importance_10,Importance_11,Importance_12,Importance_13,Importance_14,Importance_15,Importance_16
SEA,CART,26,0.23409269442262373,0.5085324232081911,0.999145589979252,0.3206024744486283,0.8246278703240701,0.3446595813204834,0.3417088065796045,0.004157104265715117,0.09258661645322483,0.025536760192669795,0.04099757602238794,0.04230177307546925,0.0009318269300791604,0.05678897523658921,0.027973291165139115,0.042346784848579455,1.0611404138405333e-05,0.0006403947719761938,0.014391768879456502,0.013612350842150178,0.00010153657293257012,0.021900585707895104,0.000745156379499834,0.0
AWE,CART,26,0.2288135593220339,0.5068259385665529,0.9991273246818964,0.3152866242038217,0.8326162159768248,0.34016848452102894,0.31537176091402525,0.005644296023497697,0.0860737457909831,0.022811432574236477,0.03926760504769935,0.038954846047945545,0.0009117831667065923,0.05271492428104267,0.028067753468646095,0.03910482749532718,-4.889568573607228e-06,0.0013486539815306786,0.014854578682174612,0.014706712580062332,0.00016707759849357017,0.023583048108499892,0.0007520225821777248,0.0
Sliding Window,CART,26,0.02012072434607646,0.5802047781569966,0.9886322201198339,0.03889270189887897,0.8088122844628076,0.10654991945492331,0.25269695456682634,0.013732994878090165,0.08918715257187833,0.045706369269928396,0.05760154524238035,0.0707194948139362,0.0032844723253885764,0.08623236200839886,0.0680813818406278,0.03467349125599488,0.0010028817244572608,0.001410761905752711,0.04375789353224511,0.03796670238479163,0.0,0.08440144398322975,0.0008156216514257242,0.0
History Window,CART,26,0.020672765252467046,0.48976109215017066,0.9906001367867824,0.03967102080309628,0.7693986848357642,0.0991785057985698,0.25013002181865973,0.006665348910597202,0.10185553925699364,0.05982609087661992,0.08536305913603744,0.06814858740017127,0.00747847376104922,0.11160235670269687,0.0436678353082335,0.04262490073482241,0.00022890810038525,0.0002223539978291722,0.03410474080084891,0.01901522008260246,0.004937597314551789,0.04286050164892898,0.001073901841043945,0.0
SEA,CART,27,0.1828358208955224,0.39579967689822293,0.998999426492244,0.2501276161306789,0.786114932200281,0.26856881456658277,0.2594539517555734,0.014551276077764474,0.07285052825309561,0.032243241039499625,0.07812668173187809,0.07707294202611562,0.007076349171219265,0.06695727381798282,0.03467969923936216,0.016362071777190245,0.0017568346748361163,0.0055097322042191085,0.012351978473832004,0.010804814266910556,0.00037455299421078613,0.01805696630129645,0.0008922352036715431,0.00010503908024559472
AWE,CART,27,0.187454412837345,0.41518578352180935,0.9989946586130376,0.2582914572864322,0.8034119991643698,0.2785387443504886,0.2632997902789318,0.000744679611876542,0.06501001758902245,0.0010206583652692558,-0.003652605155563915,-5.9377511677594085e-05,0.004781680625283835,0.018775262379293788,-0.008797656350103234,0.01731586855991323,4.2574753345969715e-05,-0.0010431688196718136,0.0059798599867207924,0.005930325338675946,0.0003729804657012892,-0.003626163379887992,0.0008207142773939413,0.0
Sliding Window,CART,27,0.004639061387791169,0.6106623586429726,0.9445938379929135,0.009208170424233567,0.7832266397973195,0.049799545250807535,0.21723296898934757,0.0020077112138753963,0.0673354086826869,0.06777507600554444,0.02906877191347581,0.025442521170892917,0.011571363673426482,0.10552490419224433,0.006614054910365641,0.02064112569744536,-3.733299164816461e-05,0.0004795920744562254,0.07112153315705463,3.1217603000577296e-05,0.0,0.0015667043296950568,0.0005697503756593835,0.0
History Window,CART,27,0.011216207579727744,0.567043618739903,0.9787413888695903,0.02199730517344029,0.8198354144352848,0.07759996725147003,0.1266628286031597,0.0012616337988793137,0.18503500331978232,0.015276007874290887,0.04575493016808572,0.009051707067059512,0.005883673659564903,0.10259813742734322,0.008092260830062047,0.026845973744598007,0.0038356591224124824,-3.500331978245619e-05,0.00010198138592174555,0.009100775780731162,-1.208517280337773e-05,0.0011825996808348949,6.989015597136383e-05,0.0
SEA,CART,28,0.25295508274231676,0.46021505376344085,0.9988585360304459,0.3264683447749809,0.8503611354405209,0.3406724613097959,0.3371325400648619,0.014264786865051438,0.07222146826007858,0.03735458462630581,0.05362526457546559,0.01658984082409214,0.005722737961326852,0.018074047202089893,0.059376919884852455,0.015625755230829742,6.772609947240938e-05,0.0036916335430797085,0.008057500632893122,0.008222392153689894,0.003404130378613579,-0.0019098499064362784,0.0005559020881560573,0.0024622547701878884
AWE,CART,28,0.2610316967060286,0.45161290322580644,0.9989018418548854,0.33083891295785745,0.8755012665132088,0.3428349208591999,0.3340015396452057,0.017475160572187676,0.07473996570632188,0.031429503524628075,0.051810335603049415,0.007028794684218931,0.007100931462231319,0.04320491908101298,0.05749092418069686,0.014608167323918786,4.770840456103098e-05,0.0010732042144164344,0.009827905240877888,0.017802829619924763,0.002294466294847397,0.01313006803928376,0.00042170262631113786,0.0006627240246267485
Sliding Window,CART,28,0.08122392211404729,0.6279569892473118,0.9955065359477124,0.1438423645320197,0.8379063986786165,0.22476204661881,0.2963360684107087,0.0021330980971445922,0.19646106988968082,0.13801890067099737,0.14101766620297998,0.09983009753080299,0.0074390921831814835,0.11731149568980144,0.04695177745125419,0.018166854142253518,7.612987751890455e-05,-8.142791150422824e-06,0.010684829614705117,0.012891917496822548,0.003684873982477388,0.0768313059001308,0.0005386769530301594,0.0011731360968366023
History Window,CART,28,0.06544661253181433,0.5806451612903226,0.9947638733763547,0.11763424463566059,0.8296579077731148,0.1937239904215195,0.2872561463002787,0.0028868804497325764,0.21585234405380493,0.048200025576715766,0.07741341107262993,0.07626245886194045,0.0016896552624091842,0.12043227259559293,0.0754769666015068,0.02330226719316413,0.0005876380946911563,0.000510542565657679,0.011129107607506983,0.00398686191966291,0.00014907571490825334,0.04889790453621312,8.24718590879181e-05,0.0017483251165957502
SEA,CART,29,0.19065321295804566,0.4476309226932668,0.9987275510111667,0.2674115456238361,0.821963224041672,0.2915922881572832,0.23028284396738713,0.006484564689559535,0.1026570586194937,0.019592958723551934,0.03519448491155055,0.037847473696381174,0.017030697190426713,0.014404474505723264,0.02024388946699047,0.004276055035264248,0.00013494045554409694,-0.0001508613712567275,0.013607237830963204,0.015803167996300237,0.004459035726673677,0.02618898138513135,0.0006441785177477843,1.1515782171422905e-05
AWE,CART,29,0.1973908111174135,0.4339152119700748,0.9987909470461976,0.27134502923976606,0.8407128226677512,0.2921348736514595,0.23025047869990842,-0.0003168111920453409,0.1085442363278992,-0.0026082668516592246,0.001741010521447528,-0.007306151000115624,0.013997676031911132,0.03247369638108448,0.009767556942999134,0.003453855937102501,-0.00024349635796045989,0.000638929355994855,0.011564701121516908,0.002301179327089775,0.001036536015724332,-0.004985350907619446,0.00042101977107176223,2.8326974216508206e-06
Sliding Window,CART,29,0.019081669545655405,0.5922693266832918,0.9839925011547135,0.036972173574625414,0.8095594140866252,0.10428796172502532,0.28361927107922996,0.016910509885535885,0.2723460053185339,0.061661648745519645,0.10489764134582032,0.056352144756619184,0.03615464215516242,0.11763514857208919,0.050286992715920895,0.01148474968204416,0.000769221875361259,0.008668609087755819,0.004615978725864234,0.03815580992022198,0.005602613018846236,0.09362683547230892,8.394033992364935e-05,0.0
History Window,CART,29,0.005379084471147068,0.6184538653366584,0.9404730638009934,0.010665405167130769,0.7939542659955549,0.05375612272080036,0.28638740972754556,0.024221910047404392,0.12049695918603309,0.11617211238293446,0.1268512429182565,0.08476630824372766,0.034087848306162585,0.11470961960920341,0.0981455543993525,0.006279234593594673,0.0005618221759740693,0.0009372875476933773,0.033214429413805105,0.0295333448953637,0.003435680425482679,0.07734563533356457,0.0012814891895018387,-2.8881951670722827e-05
SEA,CART,30,0.22478024277940561,0.5311572700296736,0.9986181428457702,0.31588235294117645,0.8810039599801601,0.34495901142278723,0.23076270538866253,-0.0003175975273785658,0.07767372404400472,0.003994347050080527,0.04327014446427575,-0.006979511943333683,0.0020038121653471962,0.004218164066143881,0.00019049943719258168,0.009589306036654,0.00016806487521834335,0.0009942102350109171,0.007410603789777448,0.0010889546706798648,1.4925280315214452e-06,-0.004993889963370912,0.00035875087841497066,-1.800361938049111e-05
AWE,CART,30,0.24484906564446574,0.5054401582591493,0.9987666657557261,0.3298902517753389,0.862269873620522,0.35125078893906947,0.22223111643079071,-0.0034043787041124762,0.08851053476035606,0.002598926623590736,0.009686040509698412,0.004091019334456969,0.0012531793956506387,0.028404938402124456,0.016602726351204432,0.005585646233543384,-0.00028819783459048675,-0.000725632925168318,0.00850754970429297,-0.0008398113195812407,4.53666332921765e-05,-0.005693123798981259,-0.00018017611830767333,-0.0001309848819347037
Sliding Window,CART,30,0.06968495722929272,0.6607319485657764,0.9944981173235934,0.1260734170048127,0.8684503012923162,0.21339946778210656,0.30543488582581757,0.00024760418156606346,0.17866260160073635,0.004482730206901686,0.021552975416819532,0.0033941797625637316,0.005492347684404941,0.09270430532148426,0.0341166410656651,0.021641454344189404,0.001774538093668565,0.00021722501725736089,0.004123839403983776,0.00014407559654479042,-2.1766033793113593e-06,0.00632909621208817,0.0,0.0
History Window,CART,30,0.07678118515102605,0.658753709198813,0.9950375525325532,0.1375322663913268,0.8656120666675713,0.22378482459665158,0.17365501816592022,0.000591196572160757,0.2639135795175404,0.003000121267902678,0.02778188568479063,-0.00041364792507503356,0.007639411446446287,0.019733272803029965,0.013291288611389285,0.013417189569716692,-8.681538050132609e-05,-1.814354388343098e-05,0.00015044993501285299,0.00546758104738172,0.0019157530114863209,0.03294607931542717,0.002075064831686446,4.959546271510184e-06
SEA,CART,31,0.19334389857369255,0.48221343873517786,0.998554507761898,0.27601809954751133,0.8750481808488259,0.304742662187865,0.20165654404360078,0.007452874953161248,0.1011615650201885,0.014303619630161269,0.03237614724675464,0.014072903305968776,0.002883973619561786,0.026701241829489943,0.024600971900587278,0.009470277980787123,3.620902026288952e-05,0.001487377717510996,0.008232557593474877,0.004515502567700081,0.0008971834058786543,0.010754049667309529,0.0015483489723820965,5.928847954450589e-06
AWE,CART,31,0.20528910802330794,0.4525691699604743,0.9986860701413816,0.28245451742214,0.8597888179869131,0.3042374908600335,0.18230647084659501,0.01253398570227977,0.10012178597250218,0.019244678467617727,0.03921293075868704,0.025929914364346218,0.002610913972024775,0.04813639481039909,0.03565616008280814,0.009696679747309655,0.00019931104047357095,0.0017705927184745284,0.00905629568319204,0.005877474389039938,0.00035863659977628524,0.022516923143150302,0.0011749489541844405,1.033145782149969e-05
Sliding Window,CART,31,0.0753255895811334,0.6343873517786561,0.9953411107591488,0.13466177241740954,0.8609917252518448,0.21752694398843186,0.27219117384467556,0.0030619075432360534,0.12385187272348382,0.029177269618763324,0.006628256341470374,0.0096966503965773,0.007038902439143668,0.031826173222152754,0.019413406044881176,0.007489729689537694,5.2175818714217394e-05,0.0001579852091875944,0.025520491213858177,0.0007681086681518678,0.00784058834521546,0.0012280248620271106,0.008249991928548561,-1.672013391764704e-05
History Window,CART,31,0.06771107139102092,0.6363636363636364,0.9947854996801284,0.12239855554499667,0.864315997819562,0.20644070080251314,0.16066539852426204,0.000655754064342795,0.17978551463085096,0.04796493761501812,0.02101316771693369,0.010803779591653063,0.007139262376959254,0.027975533229431693,0.02019204184240413,0.03140250518285015,0.0021575821257952656,0.0,9.111445709462097e-05,0.003772351805705987,0.0029683080574608445,0.010940690974943301,0.0048237635270188765,0.0
SEA,CART,32,0.19969913501316283,0.4425,0.9984660011111482,0.27520082923037054,0.8545727489322532,0.2965998678718343,0.20812312227569785,0.012908467949819591,0.11832577254761052,0.07174146409098728,0.07692295224109111,0.042583455061007115,0.009896088831258077,0.06447187114312054,0.0378111964723711,0.00953127685169275,0.00025383149244642136,0.0010110199346967219,0.011531561967848302,0.009179998125263645,0.0007613773063163132,0.0433645268634099,0.0010544610914090535,7.67470199503073e-06
AWE,CART,32,0.21534548537515896,0.42333333333333334,0.9986053059798534,0.2854734475976398,0.8242229896658084,0.30130330023797663,0.21528974788346927,-0.0018195976347074483,0.13474259479135758,-0.0011109082316548059,0.012986650314799642,-0.008192422159383716,0.007821380587105086,0.0211888660188412,0.004498800949866566,0.00774352044243789,2.0797856552734474e-06,0.0006143276726711777,0.005578873674014728,0.002606469402740297,0.0006949218078709408,-0.0034947233982719926,0.0003746445812309096,1.572044556241714e-06
Sliding Window,CART,32,0.06404980479054553,0.5058333333333334,0.9948100709741853,0.11370235084761637,0.8143859117407252,0.17866997195615414,0.13821946859259113,0.0003743907106812827,0.23393660461810048,0.025392093299379703,0.022692160477432766,0.017353672920995367,0.01657761994407032,0.07796596962927078,0.010978788139167861,0.012940758330859614,0.00016221351684915232,0.00021301691949562329,0.0028749277445359487,0.003453615897764273,0.0009333160180600153,0.029074212220156447,0.0011791798809542176,0.0
