Scenario,Model,Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9,Importance_10,Importance_11,Importance_12,Importance_13,Importance_14,Importance_15,Importance_16
Sliding Window,RF,27,0.07370107576104372,0.5201938610662359,0.9970411903895903,0.12910986367281477,0.8817237807930115,0.19501440078726812,0.31714051676188887,0.0017246269612925414,0.061584002143298136,0.010251022143531107,0.012413947745460119,0.00431886218826083,0.006656367575626998,0.021018881990471684,0.013738948619087022,0.020027024193642374,0.0016838577036424774,4.053629046349982e-05,0.008429713799811367,0.005975200642989531,9.965171405610374e-05,0.014529930459294871,0.0002792694149029495,-9.318687463233388e-07
History Window,RF,27,0.06944153942689814,0.5363489499192245,0.9967741891540284,0.12296296296296297,0.869560498402389,0.19217123160605662,0.24286977884679375,0.001966359538259055,0.06383985253177091,0.00888102948199756,0.0010203089144894318,0.0077532353318034986,0.007772629850085577,0.032689664410767774,0.012681394075644458,0.02341282367878488,0.002358501555055925,5.33203648265923e-05,0.008328955491619005,0.007772455124695687,0.00048591130939206194,0.007089395333667215,0.0006445619634474653,1.2813195261029975e-06
SEA,RF,28,0.2544689800210305,0.5204301075268817,0.9987951931827583,0.34180790960451973,0.8800860337587477,0.36338684977354346,0.39259230879514573,0.00015306881441485843,0.06167746717437317,0.002251325160963691,-0.015582379208739972,0.02566211070542144,0.0075328125774804635,-0.002325445439384466,0.040024010794417975,0.01665493095591668,0.00020790216123249826,0.0003869913691633142,0.006672808558282228,0.004363231122165257,0.0002406299179717575,0.00261031263620255,0.00026015173778120014,-8.17410957795861e-05
AWE,RF,28,0.2157183790421613,0.5666666666666667,0.9985011013899231,0.31248147050103764,0.8863496245176139,0.3490352253078481,0.40749518239579297,0.003395752699257004,0.07505722137691465,0.057953027578485215,0.09365963654964878,0.06359431152961803,0.008964221306448162,0.06378791160895816,0.053301405936407906,0.013259439243555615,0.0002159405576245943,7.725212117097869e-05,0.015054715902714544,0.016644178295807756,0.0012206357118808686,0.01882331448137986,0.001153509882268744,5.21451817904417e-05
Sliding Window,RF,28,0.033406436476768504,0.7043010752688172,0.9875725210970464,0.06378731070750353,0.9153669010621199,0.15163817108330102,0.3884239953566264,0.0020301126680430715,0.08137738444152727,0.018463230861178535,0.014111196076845123,0.012826670772860616,0.008955660936264542,0.05643643272671288,0.012865061945239842,0.014092926994135713,0.00020873731929931249,0.00010841395653535813,0.007143054747221256,0.013070589125720077,7.161480422082089e-05,0.007426877996455939,5.5851195711564824e-05,0.00011796607692338146
History Window,RF,28,0.11868046066757759,0.6537634408602151,0.9968735780177049,0.2008921196101107,0.9127472849637265,0.27768054590614605,0.40097346050593546,0.0032303653033582736,0.06410049561411532,0.023352637664063015,0.015493199986428863,0.008430737992645532,0.009618515454339182,0.01690070231573688,0.02317221742296338,0.016599967115651194,0.0004169265661172039,0.00042595671271361546,0.008230534944840606,0.02013310331688256,0.0009220145056518358,0.007254522250437922,0.0008078588374078377,9.559949994921712e-05
SEA,RF,29,0.19377510040160642,0.48129675810473815,0.9986919716037514,0.2763063707945598,0.8116944485532781,0.3048483194863101,0.28440874129768123,-0.0016611168921262464,0.10412045323158751,-0.0020175974101051654,-0.0057279223031563966,0.015186310556133642,0.019602127413573856,0.003201479939877472,0.02375483870967745,0.00028484217828650404,-0.0003412417620534347,-0.0004362122788762024,0.010643149497051719,-0.005150375765984472,0.0012074228234478124,-0.0021670482136663116,-0.00023584229390678503,-7.422823447744697e-06
AWE,RF,29,0.15435082872928177,0.557356608478803,0.9981860971201381,0.24175229853975125,0.8527417852126781,0.29267033449053925,0.29147462956628545,0.003704497629783732,0.09797169614984388,0.023146537171927363,0.05334020117932701,0.04043371488033296,0.02490230084402816,0.04256198404439811,0.03365688518903911,0.004349890160712189,4.139206844655519e-06,0.0006102439588391517,0.01572288125794883,0.014334096427332655,0.0018930743438547281,0.014036882876633095,0.0007100474043241656,-6.451612903246584e-06
Sliding Window,RF,29,0.07731466751511296,0.6059850374064838,0.9960435698954224,0.1371331828442438,0.8961958671548667,0.2154940487245496,0.24771033897506187,0.0010212278876170267,0.08176904844490687,0.0072578679616139615,0.014015863105561266,0.006332119320152496,0.021154491848768563,0.027394681466065364,0.006965718580182645,0.0025239218406751585,-3.844375072266093e-05,0.0012907388137356035,0.008094207422823385,0.004237472540177945,0.0017502832697421145,0.003504601688056397,0.0005540293675569075,8.764018961682218e-06
History Window,RF,29,0.030854289281255574,0.6471321695760599,0.9892711914185057,0.05890030074334677,0.8908957630660634,0.13972627058110534,0.21801871073277695,0.0007480517978957213,0.0870121170077465,0.010262365591397793,0.010485535900103992,0.010224661810613943,0.02100897213550699,0.022711365475777547,0.015202983003815396,0.003533078968666903,0.00010544571626769361,0.0012875361313446465,0.004539738698115303,0.006767973176089681,0.0008923459359462926,0.005006359116660852,0.0001254017805526031,1.4013180714478324e-05
