Scenario,Model,Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9
History Window,GBDT,25,0.36554621848739494,0.48739495798319327,0.9813976679963179,0.41776710684273705,0.9658857515395813,0.41288215526736965,0.4732793885376124,0.010071089377579279,0.08252586353100796,0.04333738481542204,0.0004793939736559505,0.1623448188139522,0.1234905873706823,0.04326502346090792,0.03154531064503361,0.05685058510939003,0.02805020068969417
SEA,GBDT,26,0.8527131782945736,0.5092592592592593,0.994146295775967,0.6376811594202899,0.9712155000823512,0.6564653896212244,0.6437998316479633,0.010607223281469413,0.13869108427684798,0.04794231418057411,0.00012836507151876565,0.09276181060659557,0.08810182896688079,0.018004613610149912,0.020105924722830217,0.08806965923624344,0.009084182692684916
AWE,GBDT,26,0.8527131782945736,0.5092592592592593,0.994146295775967,0.6376811594202899,0.9736284355364921,0.6564653896212244,0.6378586702777395,0.010615775722053522,0.13408759582264276,0.04555532016728259,0.00016853800343663572,0.08904463746282829,0.09054555155395487,0.015167478756208363,0.025484546759880367,0.08071526649875635,0.00938987359649741
Sliding Window,GBDT,26,0.5178571428571429,0.6712962962962963,0.9903530954387937,0.5846774193548387,0.9805878828019049,0.5848829798942489,0.7068411158726482,0.005592511514409671,0.135780743670017,0.05189832795863436,0.0007894922674952287,0.12998658286844145,0.1401368390493452,0.024595485252924675,0.02432871187690764,0.06436998328743264,0.005295922290484789
History Window,GBDT,26,0.5481481481481482,0.6851851851851852,0.9911023695794698,0.6090534979423868,0.9856326634847545,0.6084636880683683,0.7333726578854525,0.009587364357507799,0.12953040039545244,0.0495915228836634,0.00056430415303379,0.16477469419140217,0.0872603158910624,0.029742171378355376,0.028812623088451162,0.059774890348296215,0.01121805584979101
SEA,GBDT,27,0.75,0.2158273381294964,0.9942813205824403,0.33519553072625696,0.9600437501957795,0.4004715863944906,0.30684423619138984,0.007349751371742097,0.12131172839506169,0.03971793552812068,-1.028806584364439e-05,0.08357510288065846,0.12113940329218105,0.014178883744855963,0.018026620370370373,0.04513052983539099,0.008243741426611773
AWE,GBDT,27,0.7,0.2014388489208633,0.994089096064203,0.3128491620111732,0.9534103921507207,0.3735335597219527,0.28942282235184635,0.004830032578875198,0.11888867455418377,0.038760931069958905,5.015432098769424e-05,0.07917459705075447,0.11416730967078181,0.014024562757201675,0.016372385116598064,0.04327096193415634,0.004997213648834031
Sliding Window,GBDT,27,0.39712918660287083,0.5971223021582733,0.9912537844202028,0.47701149425287354,0.9786175703849113,0.48281176831714606,0.5196334424826885,0.002235510973936883,0.11570730452674897,0.037418552812071335,0.00029320987654317675,0.17112118484224964,0.21797196502057611,0.019444015775034296,0.01072423696844993,0.03322659465020576,0.006452974965706404
History Window,GBDT,27,0.3951219512195122,0.5827338129496403,0.9912537844202028,0.4709302325581396,0.9783116322616798,0.4756648722492607,0.5354634230265882,0.0042033179012345824,0.1265837191358025,0.02317343964334706,0.0002537722908092954,0.18474837105624148,0.12913151577503426,0.020199331275720156,0.012337962962962967,0.036610725308641956,0.007272590877914919
SEA,GBDT,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01409864913824339,0.11787433362662388,0.050920242223487476,0.00014181460586928373,0.14829460172868902,0.09080378862377722,0.031436778634646265,0.03108793540707009,0.07208063764815484,0.021436261063092044
AWE,GBDT,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010321929506754191,0.11998136742404637,0.046270379379949246,0.00017907975777649022,0.15617825164328963,0.07774442316650274,0.036240877801355965,0.03190983903524658,0.0728264582578541,0.015843382847678656
Sliding Window,GBDT,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006932870969411598,0.09310284146783299,0.04898711246829881,0.0004720252574919481,0.21611252005589776,0.08930127840173904,0.020504632265410726,0.019509859738108835,0.061047564825837244,0.004985766782257683
History Window,GBDT,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006787950934216691,0.07134465089798665,0.025478494901920223,0.00032089436364579615,0.22238031157807567,0.08583872470369028,0.019934268412608057,0.018933285026654943,0.05319910977692668,0.008741265980021761
SEA,GBDT,14,0.04559915164369035,0.40186915887850466,0.8505349113649284,0.08190476190476191,0.6294368129079495,0.09398441616894862,0.22348086010735493,-0.0013908027559685898,0.00011536612722315987,0.015284409549751632,0.0024435186668802845,-0.014177215189873494,-0.03919083480211507,0.08014901458099657,0.03873898413715746,0.017838487421887494,0.014303797468354395
AWE,GBDT,14,0.5604395604395604,0.1588785046728972,0.983978500180888,0.24757281553398058,0.9448712898584607,0.2926869238036046,0.30648176353914897,0.005332478769427951,0.07968274315013613,0.036838647652619724,-2.082999519312789e-05,0.10825989424771668,0.06854190033648448,0.04423489825348501,0.035034449607434626,0.06480531966031082,0.017378625220317256
Sliding Window,GBDT,14,0.4861111111111111,0.6542056074766355,0.9827898082588248,0.5577689243027888,0.9721844574678273,0.555495184518017,0.5447148778808457,0.0051962826470117515,0.07925973401698454,0.024247716712065426,0.00029001762538063416,0.21860278801474128,0.09661592693478613,0.047288896010254836,0.03018106072744762,0.0595225124178818,0.013146931581477372
History Window,GBDT,14,0.4174573055028463,0.6853582554517134,0.9789136389477492,0.5188679245283018,0.9745835289787734,0.5251489384931496,0.5535183347807717,0.0025476686428456572,0.054465630507931385,0.028960102547668586,7.530844415957195e-05,0.19340169844576188,0.09181861881108791,0.0537237622175933,0.023853549110719397,0.0415654542541259,0.03680980612081401
SEA,GBDT,15,0.29015544041450775,0.4019138755980861,0.9730479102956168,0.33701103309929786,0.7506964563688642,0.32810454212959655,0.32703693991177885,0.018077173164080397,0.06811191661571611,0.02499073184460563,-0.0011870032317232494,0.09708659659747103,0.16483671548218684,-0.012879533389621467,-0.01055608932366714,-0.005396395609514548,-0.0068350462437281045
AWE,GBDT,15,0.726027397260274,0.3803827751196172,0.9869928644240571,0.4992150706436421,0.955570737955959,0.5199370543538733,0.4626496120951043,0.007902291320930477,0.10026639881212326,0.030553663104977626,0.00013810036781463085,0.08423423685717339,0.15028542036665016,0.030986500519210813,0.048181112372744826,0.09999349773391168,0.012041323356722033
Sliding Window,GBDT,15,0.39078751857355126,0.6291866028708134,0.9769622833843017,0.4821264894592117,0.9689030445007634,0.485029649108569,0.6225849561767269,0.00626216748672861,0.08373162139342594,0.021752603332654052,0.0003106530410225128,0.15979551828883654,0.12818091827524974,0.03015508389864232,0.028050775904737014,0.0469541250570162,0.013195524111761392
History Window,GBDT,15,0.4246353322528363,0.6267942583732058,0.979164118246687,0.5062801932367149,0.9682675702405721,0.5058775046136853,0.6126423712027813,0.005947341349559765,0.07251909434108746,0.01749468658106963,0.0001769198668490013,0.13160673906503234,0.11687959161887011,0.03801137411321705,0.03179802214652414,0.054844673479488695,0.015636203064799337
SEA,GBDT,16,0.6620370370370371,0.2985386221294363,0.98245764529273,0.4115107913669065,0.9271303578461434,0.4372999177407831,0.5033588746823651,0.007485233854536299,0.1337419015132437,0.022125237517456032,-2.2950481902883624e-05,0.10537842540234883,0.14127990430622003,0.014615450653602192,0.0315303564478836,0.055420548980105774,0.007588539639660263
AWE,GBDT,16,0.7584541062801933,0.3277661795407098,0.9840446064765173,0.45772594752186585,0.9533856460754381,0.4923394969373851,0.4802602115063597,0.0080469197133765,0.11633141411597721,0.02376920171241499,0.00028879833337145386,0.07299420800805842,0.14237654815594875,0.015371442961470638,0.03057931366040152,0.06433884297520658,0.006259815480414788
